code,title,department,category,tags,au,credit,level,crossRecognition,courseNo,"대체과목
(재수강)",학과(한국어),분류(한국어),과정구분(한국어)
MSE.50040,의생명영상학,MSE,GE,,0 ,3 ,GR,Y,50040 ,MSE.50040,의과학대학원,선택(석/박사),석/박사과정
MSE.50046,유전체 의학,MSE,GE,,0 ,3 ,GR,Y,50046 ,MSE.50046,의과학대학원,선택(석/박사),석/박사과정
MSE.50050,생체내이미지시스템,MSE,GE,,0 ,3 ,GR,Y,50050 ,MSE.50050,의과학대학원,선택(석/박사),석/박사과정
MSE.50053,고급 세포 및 분자 면역학,MSE,GE,,0 ,3 ,GR,Y,50053 ,,의과학대학원,선택(석/박사),석/박사과정
MSE.50070,유전자 치료,MSE,GE,,0 ,3 ,GR,Y,50070 ,MSE.50070,의과학대학원,선택(석/박사),석/박사과정
MSE.50080,생물학자를 위한 기초 프로그래밍,MSE,GE,,0 ,3 ,GR,Y,50080 ,MSE.50080,의과학대학원,선택(석/박사),석/박사과정
MSE.50101,의과학 실험기법,MSE,GE,,0 ,3 ,GR,Y,50101 ,"[MSE.50101],MSE.60001",의과학대학원,선택(석/박사),석/박사과정
MSE.59900,의생명과학 특강<공학자를 위한 기초면역학>,MSE,GE,특강,0 ,3 ,GR,Y,59900 ,MSE.59900,의과학대학원,선택(석/박사),석/박사과정
MSE.60001,의과학 실험기법,MSE,GE,,0 ,3 ,GR,N,60001 ,"[MSE.50101],MSE.60001",의과학대학원,선택(석/박사),석/박사과정
MSE.60002,최신임상의과학 세미나 I,MSE,GE,특강,0 ,3 ,GR,N,60002 ,,의과학대학원,선택(석/박사),석/박사과정
MSE.60003,최신임상의과학 세미나 II,MSE,GE,특강,0 ,3 ,GR,N,60003 ,,의과학대학원,선택(석/박사),석/박사과정
MSE.60005,중개 연구 실습,MSE,GE,특강,0 ,3 ,GR,N,60005 ,,의과학대학원,선택(석/박사),석/박사과정
MSE.60006,분자내분비학,MSE,GE,,0 ,3 ,GR,N,60006 ,,의과학대학원,선택(석/박사),석/박사과정
MSE.60007,임상 뇌영상학,MSE,GE,,0 ,3 ,GR,N,60007 ,,의과학대학원,선택(석/박사),석/박사과정
MSE.60011,세포 및 분자면역학,MSE,GE,,0 ,3 ,GR,N,60011 ,,의과학대학원,선택(석/박사),석/박사과정
MSE.60012,만성감염질환의 병태생리,MSE,GE,,0 ,3 ,GR,N,60012 ,,의과학대학원,선택(석/박사),석/박사과정
MSE.60014,혈관생물학,MSE,GE,,0 ,3 ,GR,N,60014 ,,의과학대학원,선택(석/박사),석/박사과정
MSE.60021,계산뇌영상학,MSE,GE,,0 ,3 ,GR,N,60021 ,MSE.60021,의과학대학원,선택(석/박사),석/박사과정
MSE.60030,대사 발생 질병,MSE,GE,,0 ,3 ,GR,N,60030 ,MSE.60030,의과학대학원,선택(석/박사),석/박사과정
MSE.60040,퇴행성 뇌질환의 이해,MSE,GE,,0 ,3 ,GR,N,60040 ,MSE.60040,의과학대학원,선택(석/박사),석/박사과정
MSE.60050,의생명 빅데이터 분석기법,MSE,GE,,0 ,3 ,GR,N,60050 ,"[MSE.50102],MSE.60050,MSE.60050",의과학대학원,선택(석/박사),석/박사과정
MSE.70000,의과학 커뮤니케이션,MSE,GE,,0 ,3 ,GR,N,70000 ,,의과학대학원,선택(석/박사),석/박사과정
MSE.79900,의과학특강 I,MSE,GE,특강,0 ,3 ,GR,N,79900 ,MSE.79900,의과학대학원,선택(석/박사),석/박사과정
MSE.79901,의과학특강 II,MSE,GE,특강,0 ,3 ,GR,N,79901 ,,의과학대학원,선택(석/박사),석/박사과정
MSE.79902,의과학특강 III,MSE,GE,특강,0 ,3 ,GR,N,79902 ,"MSE.79900,MSE.79901",의과학대학원,선택(석/박사),석/박사과정
MSE.89900,의공학특강 I,MSE,GE,특강,0 ,3 ,GR,N,89900 ,,의과학대학원,선택(석/박사),석/박사과정
MSE.89901,의공학특강 II,MSE,GE,특강,0 ,3 ,GR,N,89901 ,MSE.89901,의과학대학원,선택(석/박사),석/박사과정
MSE.91100,개별연구,MSE,RS,특강,0 ,1 ,UG,N,91100 ,,의과학대학원,개별연구,학사과정
MSE.91101,의과학기술 실습,MSE,RS,,0 ,1 ,UG,N,91101 ,,의과학대학원,개별연구,학사과정
MSE.92100,논문연구(석사),MSE,RS,특강,0 ,0 ,GR,N,92100 ,,의과학대학원,논문연구,석/박사과정
MSE.92200,논문연구(박사),MSE,RS,특강,0 ,0 ,GR,N,92200 ,,의과학대학원,논문연구,석/박사과정
MSE.93100,세미나(석사),MSE,RS,특강,0 ,1 ,GR,N,93100 ,,의과학대학원,세미나,석/박사과정
MSE.93200,세미나(박사),MSE,RS,특강,0 ,1 ,GR,N,93200 ,,의과학대학원,세미나,석/박사과정
MSE.93201,대학원생 세미나,MSE,RS,특강,0 ,1 ,GR,N,93201 ,,의과학대학원,세미나,석/박사과정
MV.50041,서사와 공간: 메타버스 스토리텔링,MV,GE,,0 ,3 ,GR,Y,50041 ,,메타버스대학원,선택(석/박사),석/박사과정
MV.50051,메타버스와 인간 심리의 이해,MV,GE,,0 ,3 ,GR,Y,50051 ,,메타버스대학원,선택(석/박사),석/박사과정
MV.50071,메타버스와 기술경영,MV,GE,,0 ,3 ,GR,Y,50071 ,,메타버스대학원,선택(석/박사),석/박사과정
MV.60000,증강현실 프로젝트,MV,MR,,0 ,3 ,GR,N,60000 ,,메타버스대학원,전공필수,석/박사과정
MV.60023,인터랙션 센싱 원리 및 응용,MV,GE,,0 ,3 ,GR,N,60023 ,,메타버스대학원,선택(석/박사),석/박사과정
MV.60031,메타버스 공간디자인 연구,MV,GE,특강,0 ,3 ,GR,N,60031 ,,메타버스대학원,선택(석/박사),석/박사과정
MV.92100,논문연구(석사),MV,RS,특강,0 ,0 ,GR,N,92100 ,,메타버스대학원,논문연구,석/박사과정
MV.92200,논문연구(박사),MV,RS,특강,0 ,0 ,GR,N,92200 ,,메타버스대학원,논문연구,석/박사과정
MV.93100,메타버스 콜로키움(석사),MV,RS,,0 ,1 ,GR,N,93100 ,,메타버스대학원,세미나,석/박사과정
MV.93200,메타버스 콜로키움(박사),MV,RS,,0 ,1 ,GR,N,93200 ,,메타버스대학원,세미나,석/박사과정
MV.94300,인턴십 프로그램 및 연구(석사),MV,RS,특강,0 ,3 ,GR,N,94300 ,,메타버스대학원,현장실습및연구,석/박사과정
MV.94301,인턴십 프로그램 및 연구(박사),MV,RS,특강,0 ,3 ,GR,N,94301 ,,메타버스대학원,현장실습및연구,석/박사과정
NQE.10001,원자력과 양자의 세계,NQE,BE,,0 ,3 ,UG,N,10001 ,,원자력및양자공학과,기초선택,학사과정
NQE.20001,원자핵 및 양자학 개론,NQE,ME,,0 ,3 ,UG,N,20001 ,,원자력및양자공학과,전공선택,학사과정
NQE.20001,원자핵 및 양자학 개론,NQE,MR,,0 ,3 ,UG,N,20001 ,,원자력및양자공학과,전공필수,학사과정
NQE.20002,핵공학 개론,NQE,MR,,0 ,3 ,UG,N,20002 ,,원자력및양자공학과,전공필수,학사과정
NQE.20002,원자력공학 개론 I,NQE,MR,,0 ,3 ,UG,N,20002 ,,원자력및양자공학과,전공필수,학사과정
NQE.20003,원자력 공학 개론II,NQE,MR,,0 ,3 ,UG,N,20003 ,,원자력및양자공학과,전공필수,학사과정
NQE.20004,방사선-물질 상호작용,NQE,MR,,0 ,3 ,UG,N,20004 ,NQE.20004,원자력및양자공학과,전공필수,학사과정
NQE.20011,원자력공학도를 위한 공학수학,NQE,ME,,0 ,3 ,UG,N,20011 ,,원자력및양자공학과,전공선택,학사과정
NQE.20072,방사선 의학 물리개론,NQE,ME,,0 ,3 ,UG,N,20072 ,,원자력및양자공학과,전공선택,학사과정
NQE.20081,"에너지, 환경 및 물",NQE,ME,,0 ,3 ,UG,N,20081 ,,원자력및양자공학과,전공선택,학사과정
NQE.30001,원자로 이론,NQE,MR,,0 ,3 ,UG,N,30001 ,,원자력및양자공학과,전공필수,학사과정
NQE.30003,방사선 계측 실험,NQE,ME,,0 ,3 ,UG,N,30003 ,,원자력및양자공학과,전공선택,학사과정
NQE.30003,방사선 계측 실험,NQE,MR,,0 ,3 ,UG,N,30003 ,,원자력및양자공학과,전공필수,학사과정
NQE.30005,핵융합 기초,NQE,MR,,0 ,3 ,UG,N,30005 ,,원자력및양자공학과,전공필수,학사과정
NQE.30011,수치해법 및 전산 시뮬레이션,NQE,ME,,0 ,3 ,UG,N,30011 ,,원자력및양자공학과,전공선택,학사과정
NQE.30022,원자력 열수력학 개론,NQE,ME,,0 ,3 ,UG,N,30022 ,,원자력및양자공학과,전공선택,학사과정
NQE.30031,원자력 계측제어 및 실험,NQE,ME,,0 ,3 ,UG,N,30031 ,,원자력및양자공학과,전공선택,학사과정
NQE.30041,핵화학,NQE,ME,,0 ,3 ,UG,N,30041 ,,원자력및양자공학과,전공선택,학사과정
NQE.30042,핵연료주기,NQE,ME,,0 ,3 ,UG,N,30042 ,NQE.30042,원자력및양자공학과,전공선택,학사과정
NQE.30051,원자력 및 양자 재료공학 개론,NQE,ME,,0 ,3 ,UG,N,30051 ,,원자력및양자공학과,전공선택,학사과정
NQE.30063,중성자 및 엑스선 과학개론,NQE,ME,,0 ,3 ,UG,N,30063 ,,원자력및양자공학과,전공선택,학사과정
NQE.30073,방사선 생물학 개론,NQE,ME,,0 ,3 ,UG,N,30073 ,,원자력및양자공학과,전공선택,학사과정
NQE.30082,원자력공학도를 위한 공학물리,NQE,ME,,0 ,3 ,UG,N,30082 ,NQE.30082,원자력및양자공학과,전공선택,학사과정
NQE.30084,플라즈마 이론,NQE,ME,,0 ,3 ,UG,N,30084 ,NQE.30084,원자력및양자공학과,전공선택,학사과정
NQE.40001,원자력 시스템 및 실험,NQE,ME,,0 ,4 ,UG,N,40001 ,,원자력및양자공학과,전공선택,학사과정
NQE.40001,원자력 계통공학 및 실험,NQE,MR,,0 ,4 ,UG,N,40001 ,,원자력및양자공학과,전공필수,학사과정
NQE.40002,원자력 및 양자공학 설계프로젝트,NQE,MR,,0 ,3 ,UG,N,40002 ,,원자력및양자공학과,전공필수,학사과정
NQE.40034,원자력 발전시스템 제어,NQE,ME,,0 ,3 ,UG,N,40034 ,,원자력및양자공학과,전공선택,학사과정
NQE.40052,원자력 및 양자 재료공학 응용,NQE,ME,,0 ,3 ,UG,N,40052 ,,원자력및양자공학과,전공선택,학사과정
NQE.40071,양자공학 실험,NQE,ME,,0 ,3 ,UG,N,40071 ,,원자력및양자공학과,전공선택,학사과정
NQE.40081,핵융합 공학,NQE,ME,,0 ,3 ,UG,Y,40081 ,,원자력및양자공학과,전공선택,학사과정
NQE.40081,핵융합 공학 개론,NQE,ME,,0 ,3 ,UG,N,40081 ,,원자력및양자공학과,전공선택,학사과정
NQE.40084,공학도를 위한 영어 작문법,NQE,ME,,0 ,3 ,UG,N,40084 ,,원자력및양자공학과,전공선택,학사과정
NQE.49901,원자력 및 양자공학특강II,NQE,ME,특강,0 ,3 ,UG,N,49901 ,NQE.49901,원자력및양자공학과,전공선택,학사과정
NQE.50002,원자력공학 원론 및 응용,NQE,GE,,0 ,3 ,GR,Y,50002 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50003,방사선 과학기술 및 응용,NQE,GE,,0 ,3 ,GR,Y,50003 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50010,원자로 동력학,NQE,GE,,0 ,3 ,GR,Y,50010 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50012,원자로해석및 핵설계,NQE,GE,,0 ,3 ,GR,Y,50012 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50013,중성자 및 방사선 수송이론과 전산,NQE,GE,,0 ,3 ,GR,Y,50013 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50014,몬테칼로 방법 및 응용,NQE,GE,,0 ,3 ,GR,Y,50014 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50017,고속로 설계 및 해석,NQE,GE,,0 ,3 ,GR,Y,50017 ,NQE.50017,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50021,원자로열수력학,NQE,GE,,0 ,3 ,GR,Y,50021 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50022,원자력발전소 설계프로젝트,NQE,GE,,0 ,3 ,GR,Y,50022 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50028,위험도 및 신뢰도 공학,NQE,GE,,0 ,3 ,GR,Y,50028 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50033,원전계측제어시스템,NQE,GE,,0 ,3 ,GR,Y,50033 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50035,원전인적요소공학,NQE,GE,,0 ,3 ,GR,Y,50035 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50037,무선 전력전자공학,NQE,GE,,0 ,3 ,GR,Y,50037 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50039,녹색 발전시스템 기술성 및 경제성 평가,NQE,GE,,0 ,3 ,GR,Y,50039 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50041,원자력 폐기물 관리,NQE,GE,,0 ,3 ,GR,Y,50041 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50042,액티나이드화학,NQE,GE,,0 ,3 ,GR,Y,50042 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50043,원전수화학,NQE,GE,,0 ,3 ,GR,Y,50043 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50051,원자로 금속학,NQE,GE,,0 ,3 ,GR,Y,50051 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50052,원자로 구조재료 건전성,NQE,GE,,0 ,3 ,GR,Y,50052 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50053,핵연료 공학,NQE,GE,,0 ,3 ,GR,Y,50053 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50055,방사선 재료 역학,NQE,GE,,0 ,3 ,GR,Y,50055 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50061,방사선계측시스템,NQE,GE,,0 ,3 ,GR,Y,50061 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50062,방사선 영상계측,NQE,GE,,0 ,3 ,GR,Y,50062 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50064,의료영상물리,NQE,GE,,0 ,3 ,GR,Y,50064 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50072,중성자 나노분석,NQE,GE,,0 ,3 ,GR,Y,50072 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50075,원자력에너지정책,NQE,GE,,0 ,3 ,GR,Y,50075 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50083,하전입자빔 공학,NQE,GE,,0 ,3 ,GR,Y,50083 ,NQE.50083,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50084,방사선 방호 및 안전규제,NQE,GE,,0 ,3 ,GR,Y,50084 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50085,원자력 안전규제 개론,NQE,GE,,0 ,3 ,GR,Y,50085 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50086,원자력시설 안전규제,NQE,GE,,0 ,3 ,GR,Y,50086 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50087,핵연료주기 및 방재대책 안전규제,NQE,GE,,0 ,3 ,GR,Y,50087 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50091,핵융합공학을 위한 플라즈마 물리,NQE,GE,,0 ,3 ,GR,Y,50091 ,NQE.50091,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.50092,플라즈마 전자역학,NQE,GE,,0 ,3 ,GR,Y,50092 ,NQE.50092,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.59900,원자력 및 양자공학특론 III,NQE,GE,특강,0 ,1 ,GR,N,59900 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.59902,원자력 및 양자공학특론II,NQE,GE,특강,0 ,3 ,GR,Y,59902 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.60025,원자력시스템 전산해석,NQE,GE,,0 ,3 ,GR,N,60025 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.60028,확률론적 안전성 평가 응용,NQE,GE,,0 ,3 ,GR,N,60028 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.60054,핵주기재료,NQE,GE,,0 ,3 ,GR,N,60054 ,NQE.60054,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.60056,미래 원자력시스템과 재료,NQE,GE,,0 ,3 ,GR,N,60056 ,NQE.60056,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.60075,"핵비확산, 안전조치 및 핵안보",NQE,GE,,0 ,3 ,GR,N,60075 ,,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.60092,플라즈마 운동이론,NQE,GE,,0 ,3 ,GR,N,60092 ,NQE.60092,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.60093,핵융합에너지 생산을 위한 자장가둠,NQE,GE,,0 ,3 ,GR,N,60093 ,NQE.60093,원자력및양자공학과,선택(석/박사),석/박사과정
NQE.91000,졸업연구,NQE,RS,특강,0 ,3 ,UG,N,91000 ,,원자력및양자공학과,졸업연구,학사과정
NQE.91100,개별연구,NQE,RS,특강,0 ,1 ,UG,N,91100 ,,원자력및양자공학과,개별연구,학사과정
NQE.91200,개별연구(석사),NQE,RS,특강,0 ,1 ,GR,N,91200 ,,원자력및양자공학과,개별연구,석/박사과정
NQE.92100,논문연구(석사),NQE,RS,특강,0 ,3 ,GR,N,92100 ,,원자력및양자공학과,논문연구,석/박사과정
NQE.92200,논문연구(박사),NQE,RS,특강,0 ,3 ,GR,N,92200 ,,원자력및양자공학과,논문연구,석/박사과정
NQE.93000,세미나,NQE,RS,특강,0 ,1 ,UG,N,93000 ,,원자력및양자공학과,세미나,학사과정
NQE.93100,세미나(석사),NQE,RS,특강,0 ,1 ,GR,N,93100 ,,원자력및양자공학과,세미나,석/박사과정
NQE.93200,세미나(박사),NQE,RS,특강,0 ,1 ,GR,N,93200 ,,원자력및양자공학과,세미나,석/박사과정
NST.50010,현대물리 개론,NST,MR,,0 ,3 ,GR,Y,50010 ,,나노과학기술대학원,전공필수,석/박사과정
NST.50020,나노화학개론,NST,MR,,0 ,3 ,GR,Y,50020 ,,나노과학기술대학원,전공필수,석/박사과정
NST.50035,나노생물학개론,NST,MR,,0 ,3 ,GR,Y,50035 ,,나노과학기술대학원,전공필수,석/박사과정
NST.50040,나노과학기술 실험,NST,GE,,0 ,3 ,GR,N,50040 ,,나노과학기술대학원,선택(석/박사),석/박사과정
NST.50040,나노과학기술 실험,NST,MR,,0 ,3 ,GR,N,50040 ,,나노과학기술대학원,전공필수,석/박사과정
NST.50050,나노팹 실험,NST,MR,,0 ,3 ,GR,N,50050 ,,나노과학기술대학원,전공필수,석/박사과정
NST.50051,전산나노과학: 전자구조이론,NST,GE,,0 ,3 ,GR,Y,50051 ,,나노과학기술대학원,선택(석/박사),석/박사과정
NST.50054,생체 내 이미징시스템,NST,GE,,0 ,3 ,GR,Y,50054 ,,나노과학기술대학원,선택(석/박사),석/박사과정
NST.50055,이론 생물물리,NST,GE,,0 ,3 ,GR,Y,50055 ,,나노과학기술대학원,선택(석/박사),석/박사과정
NST.50056,영상기술개론,NST,GE,,0 ,3 ,GR,Y,50056 ,,나노과학기술대학원,선택(석/박사),석/박사과정
NST.50057,연성나노소재의 소개,NST,GE,,0 ,3 ,GR,Y,50057 ,,나노과학기술대학원,선택(석/박사),석/박사과정
NST.50060,BioMEMS 개론,NST,GE,,0 ,3 ,GR,Y,50060 ,,나노과학기술대학원,선택(석/박사),석/박사과정
NST.50062,나노고분자개론,NST,GE,,0 ,3 ,GR,Y,50062 ,,나노과학기술대학원,선택(석/박사),석/박사과정
NST.50065,광소자개론,NST,GE,,0 ,3 ,GR,Y,50065 ,,나노과학기술대학원,선택(석/박사),석/박사과정
NST.50066,나노바이오의학,NST,GE,,0 ,3 ,GR,Y,50066 ,,나노과학기술대학원,선택(석/박사),석/박사과정
NST.50070,나노과학기술 특론,NST,GE,특강,0 ,3 ,GR,Y,50070 ,,나노과학기술대학원,선택(석/박사),석/박사과정
NST.50071,비평형 통계역학,NST,GE,,0 ,3 ,GR,Y,50071 ,,나노과학기술대학원,선택(석/박사),석/박사과정
NST.50072,연성물질 나노구조분석,NST,GE,,0 ,3 ,GR,Y,50072 ,,나노과학기술대학원,선택(석/박사),석/박사과정
NST.60000,나노팹실험,NST,MR,,0 ,3 ,GR,N,60000 ,[NST.60000],나노과학기술대학원,전공필수,석/박사과정
NST.60001,생체내이미징시스템,NST,GE,,0 ,3 ,GR,N,60001 ,,나노과학기술대학원,선택(석/박사),석/박사과정
NST.92100,논문연구(석사),NST,RS,특강,0 ,0 ,GR,N,92100 ,,나노과학기술대학원,논문연구,석/박사과정
NST.92200,논문연구(박사),NST,RS,특강,0 ,0 ,GR,N,92200 ,,나노과학기술대학원,논문연구,석/박사과정
NST.93100,세미나(석사),NST,RS,특강,0 ,1 ,GR,N,93100 ,,나노과학기술대학원,세미나,석/박사과정
NST.93200,세미나(박사),NST,RS,특강,0 ,1 ,GR,N,93200 ,,나노과학기술대학원,세미나,석/박사과정
PD.50002,차량동역학 및 제어,PD,GE,,0 ,3 ,GR,Y,50002 ,,미래자동차 학제전공,선택(석/박사),석/박사과정
PD.50003,아날로그 전자회로,PD,GE,,0 ,3 ,GR,Y,50003 ,,미래자동차 학제전공,선택(석/박사),석/박사과정
PD.50011,전자공학을 위한 운영체제 및 시스템 프로그래밍,PD,GE,,0 ,3 ,GR,Y,50011 ,,미래자동차 학제전공,선택(석/박사),석/박사과정
PD.50011,자동차 임베디드시스템 프로그래밍,PD,GE,,0 ,3 ,GR,Y,50011 ,,미래자동차 학제전공,선택(석/박사),석/박사과정
PD.50012,자동차 전력전자시스템,PD,GE,,0 ,3 ,GR,Y,50012 ,,미래자동차 학제전공,선택(석/박사),석/박사과정
PD.50013,창의적 미래자동차 시스템 구현,PD,GE,,0 ,3 ,GR,Y,50013 ,,미래자동차 학제전공,선택(석/박사),석/박사과정
PD.50013,창의적 미래자동차 시스템 구현,PD,ME,,0 ,3 ,GR,Y,50013 ,,미래자동차 학제전공,전공선택,석/박사과정
PD.50031,고등차량제어설계,PD,GE,,0 ,3 ,GR,Y,50031 ,,미래자동차 학제전공,선택(석/박사),석/박사과정
PD.50031,전기차제어시스템,PD,GE,,0 ,3 ,GR,Y,50031 ,,미래자동차 학제전공,선택(석/박사),석/박사과정
PD.50051,자동차 전기시스템의 기초,PD,GE,,0 ,3 ,GR,Y,50051 ,,미래자동차 학제전공,선택(석/박사),석/박사과정
PD.60011,고체전기화학,PD,GE,,0 ,3 ,GR,N,60011 ,,미래자동차 학제전공,선택(석/박사),석/박사과정
PD.60031,친환경차량 NVH,PD,GE,,0 ,3 ,GR,N,60031 ,,미래자동차 학제전공,선택(석/박사),석/박사과정
PD.60051,전기동력시스템 모델링 및 제어,PD,GE,,0 ,4 ,GR,N,60051 ,,미래자동차 학제전공,선택(석/박사),석/박사과정
